46.124718,11.113018
46.067391,11.138805
46.067198,11.139497
46.064947,11.141689
46.065068,11.141726
46.065698,11.146418
46.065746,11.146326
46.108340,11.142765
46.109439,11.139972
46.109508,11.140097
46.106288,11.137610
46.106524,11.137306
46.110418,11.138435
46.110776,11.138074
46.080499,11.098333
46.052092,11.146621
46.052181,11.146486
46.072808,11.161957
46.076802,11.119114
46.072304,11.120426
46.067600,11.121798
46.065221,11.123271
46.066776,11.126346
46.062137,11.132764
46.062292,11.132772
46.077292,11.111111
46.070808,11.112292
46.070494,11.111383
46.047739,11.113564
46.069352,11.138957
46.069523,11.140201
46.069865,11.128221
46.070179,11.128083
46.070164,11.127890
46.067264,11.160937
46.067264,11.160807
46.065663,11.159678
46.065594,11.159530
46.064162,11.152006
46.063862,11.151912
46.066291,11.156494
46.065806,11.154617
46.065955,11.154596
46.063289,11.150005
46.063316,11.150209
46.065442,11.157973
46.065632,11.157936
46.039165,11.111935
46.039202,11.112293
46.037329,11.114043
46.037940,11.114062
46.037726,11.107755
46.037878,11.108509
46.041292,11.106159
46.041001,11.106237
46.043295,11.112317
46.041069,11.113117
46.071711,11.121389
46.020174,11.110857
46.019954,11.110897
46.015323,11.107087
46.014633,11.106836
46.014689,11.105064
46.017751,11.105818
46.012857,11.105449
46.012091,11.104952
46.016782,11.108221
46.016488,11.108269
46.101271,11.101583
46.120242,11.105822
46.062029,11.151722
46.062016,11.150851
46.050720,11.130389
46.050943,11.130473
46.071656,11.138308
46.072152,11.138406
46.070879,11.139532
46.134588,11.111690
46.137885,11.118354
46.038541,11.145521
46.036364,11.146158
46.074103,11.135256
46.071317,11.059207
46.075572,11.058469
46.075783,11.058721
46.075836,11.056024
46.075950,11.055788
46.067706,11.061545
46.071151,11.059520
46.069103,11.056869
46.069730,11.057698
46.121729,11.089889
46.118504,11.096131
46.118550,11.096708
46.118623,11.092766
46.118581,11.092616
46.069294,11.161412
46.069214,11.161151
46.083258,11.063955
46.083094,11.063877
46.071917,11.119568
46.081448,11.154819
46.081538,11.154897
46.081815,11.157965
46.082026,11.158507
46.080906,11.157521
46.081266,11.155969
46.082085,11.102047
46.078955,11.103563
46.078841,11.103473
46.098861,11.112925
46.104288,11.112963
46.106560,11.112346
46.059853,11.132395
46.107233,11.103861
46.107384,11.101204
46.107331,11.100406
46.051409,11.117370
46.050987,11.117056
46.046952,11.115704
46.047147,11.115661
46.076743,11.123158
46.073284,11.115482
46.076220,11.115030
46.050242,11.137200
46.053348,11.136344
46.053209,11.136495
46.049550,11.137273
46.070312,11.126964
46.071906,11.126021
46.064329,11.129974
46.077059,11.131773
46.082132,11.127158
46.081762,11.126874
46.040477,11.135351
46.040082,11.135431
46.058467,11.119271
46.058155,11.131199
46.130819,11.110121
46.108369,11.108528
46.116062,11.106197
46.098985,11.111739
46.102643,11.110490
46.100264,11.111578
46.091361,11.115392
46.091461,11.115591
46.082901,11.120503
46.077969,11.123274
46.083720,11.119823
46.089442,11.116527
46.079982,11.122133
46.079590,11.122150
46.086479,11.118447
46.065346,11.128400
46.066833,11.122735
46.097530,11.102648
46.094476,11.105228
46.094431,11.105006
46.074170,11.128506
46.074158,11.128327
46.086271,11.129177
46.087137,11.129668
46.039645,11.140944
46.039406,11.140409
46.039365,11.137717
46.039883,11.137453
46.050201,11.124017
46.051099,11.123052
46.043178,11.129229
46.042977,11.129678
46.045116,11.127949
46.045242,11.128108
46.048203,11.126520
46.048680,11.126247
46.062490,11.127802
46.062506,11.127984
46.048131,11.143328
46.092274,11.132622
46.092513,11.132436
46.083356,11.127848
46.083311,11.127683
46.074597,11.113358
46.073022,11.114843
46.076974,11.114129
46.076988,11.118892
46.077461,11.116749
46.048733,11.128986
46.056279,11.130465
46.055966,11.129610
46.039534,11.144070
46.068182,11.125504
46.051689,11.124402
46.058389,11.133087
46.056275,11.116062
46.053228,11.116716
46.065485,11.131892
46.060364,11.118908
46.061394,11.119040
46.054910,11.133806
46.055618,11.132178
46.059882,11.131327
46.053319,11.125589
46.052678,11.128127
46.067096,11.128810
46.091986,11.119080
46.091235,11.119268
46.092703,11.119936
46.082766,11.114831
46.091714,11.107510
46.091591,11.107450
46.085771,11.112487
46.085490,11.112579
46.080928,11.116577
46.080800,11.116529
46.089720,11.109149
46.090562,11.108259
46.082853,11.114968
46.087721,11.110915
46.087847,11.110579
46.069881,11.122470
46.084413,11.121323
46.084543,11.121732
46.046672,11.148788
46.046549,11.149058
46.050678,11.148464
46.050736,11.148327
46.058838,11.122521
46.038222,11.134508
46.040449,11.131690
46.040107,11.132070
46.038106,11.134135
46.060791,11.127602
46.060723,11.127671
46.078342,11.127457
46.075587,11.128243
46.076150,11.128131
46.078671,11.127111
46.057153,11.115163
46.056966,11.118125
46.053728,11.118206
46.078744,11.117589
46.068847,11.119927
46.060030,11.133381
46.060903,11.124400
46.064151,11.127563
46.072993,11.122651
46.064185,11.119431
46.063745,11.119596
46.067846,11.118867
46.068100,11.118642
46.062231,11.123671
46.062181,11.123931
46.067075,11.126226
46.069404,11.124511
46.056396,11.119944
46.056862,11.119124
46.053951,11.120497
46.053806,11.120736
46.052351,11.112016
46.051036,11.111609
46.075601,11.122399
46.074211,11.121460
46.085489,11.122562
46.085516,11.122391
46.089937,11.120942
46.090005,11.120776
46.087985,11.121274
46.087571,11.121354
46.105677,11.107554
46.105613,11.107590
46.106505,11.105512
46.073381,11.107449
46.073309,11.107377
46.071055,11.109691
46.070912,11.109660
46.076202,11.105081
46.076061,11.105187
46.075206,11.107949
46.075132,11.107771
46.028867,11.111521
46.029290,11.111771
46.105159,11.100565
46.070658,11.122787
46.064556,11.120926
46.095248,11.116986
46.057772,11.119307
46.058577,11.123837
46.057597,11.117583
46.057417,11.117430
46.066609,11.131484
46.066491,11.132676
46.068570,11.136388
46.069162,11.136348
46.061670,11.135931
46.061778,11.135821
46.092337,11.116358
46.056510,11.128372
46.056407,11.128667
46.043574,11.131166
46.042589,11.131405
46.047815,11.130991
46.052915,11.129683
46.052746,11.129880
46.048048,11.131243
46.059292,11.126670
46.133302,11.132599
46.133567,11.132452
46.131626,11.134225
46.132010,11.134083
46.130605,11.130767
46.130546,11.130630
46.043515,11.149665
46.043654,11.149738
46.043856,11.140566
46.043867,11.140230
46.086139,11.160226
46.084032,11.162655
46.084634,11.163253
46.049549,11.144079
46.048986,11.145976
46.049116,11.146036
46.047513,11.142278
46.041088,11.140552
46.080366,11.138214
46.079984,11.138881
46.118326,11.100624
46.118172,11.100941
46.118118,11.103691
46.118028,11.103638
46.117796,11.094285
46.117695,11.094346
46.059417,11.126263
46.126522,11.116682
45.896138,11.043343
45.895066,11.043410
45.893031,11.043616
45.892816,11.043904
45.890963,11.037817
45.890870,11.042857
45.890973,11.041257
45.890883,11.038010
45.882487,11.040492
45.875566,11.034071
45.881066,11.039620
45.887155,11.050411
45.887187,11.051160
45.925520,11.052173
45.925390,11.053592
45.897990,11.045512
45.884218,11.072911
45.882087,11.071643
45.847835,11.011731
45.844005,11.008643
45.841765,11.007816
45.840118,11.009468
45.836852,11.011188
45.840222,11.009563
45.841469,11.008281
45.843767,11.008609
45.847568,11.011566
45.912139,11.025272
45.912212,11.025262
45.927892,11.076793
45.928891,11.072085
45.890189,11.034270
45.890685,11.034009
45.895510,11.029591
45.895699,11.028855
45.883438,11.040503
45.883616,11.040937
45.883923,11.021153
45.883838,11.020771
45.890071,11.043906
45.886586,11.045629
45.888708,11.045294
45.922256,11.033881
45.922219,11.033932
45.926469,11.045297
45.926386,11.045658
45.926343,11.042440
45.926217,11.042436
45.908213,11.040563
45.910990,11.040806
45.908078,11.040657
45.882063,11.071733
45.887518,11.059253
45.887439,11.059541
45.886995,11.063902
45.884263,11.070323
45.884371,11.069842
45.886988,11.063994
45.884696,11.069650
45.866956,11.030832
45.855085,11.018587
45.867259,11.030840
45.870236,11.031119
45.870623,11.031133
45.875522,11.031822
45.875686,11.032030
45.896521,11.040654
45.882042,11.038360
45.881993,11.038495
45.878072,11.033318
45.879617,11.035043
45.879709,11.035212
45.877921,11.033242
45.887219,11.034767
45.887151,11.038130
45.887293,11.034164
45.887117,11.038372
45.890279,11.035658
45.889592,11.040460
45.885880,11.040399
45.886067,11.040305
45.891067,11.047189
45.891046,11.047336
45.890313,11.050118
45.890265,11.050139
45.899638,11.044451
45.884855,11.038586
45.907026,11.043154
45.893369,11.036067
45.893369,11.036193
45.894967,11.032631
45.894961,11.032738
45.892237,11.039370
45.893116,11.040065
45.891332,11.040106
45.887465,11.024942
45.887211,11.030668
45.887266,11.030142
45.887505,11.024737
45.893666,11.030581
45.903785,11.045042
45.901372,11.046220
45.904569,11.042576
45.888163,11.036728
45.888111,11.036707
45.891328,11.034569
45.907669,11.043757
45.885236,11.023282
45.885564,11.023170
45.890465,11.032705
45.891013,11.032714
45.899562,11.042141
45.899616,11.042207
45.901770,11.041487
45.901722,11.041666
45.906610,11.040104
45.906689,11.040210
45.885459,11.025871
45.886441,11.029403
45.885252,11.025383
45.886286,11.029023
45.864490,11.029338
45.914559,11.034087
45.914750,11.033819
45.917108,11.028806
45.917136,11.028755
45.912508,11.031747
45.886658,11.034356
45.893135,11.037613
45.896472,11.036768
45.899597,11.037398
45.865476,11.010393
45.871736,11.020685
45.866718,11.023454
45.863613,11.027012
45.884661,11.042935
45.891265,11.035482
45.885721,11.025832
45.886239,11.021005
45.860058,11.005383
45.894308,11.032788
46.091075,11.117774
46.072592,11.119949
45.881211,11.077472
45.881441,11.077608
45.902185,11.020153
45.902219,11.020270
45.900719,11.020254
45.900853,11.020410
45.885720,11.076344
45.885630,11.076356
45.882386,11.076318
45.882347,11.076349
45.923356,11.007702
45.883094,11.086350
45.883158,11.086399
45.881541,11.010793
45.881500,11.010729
45.887066,11.001261
45.887214,11.001313
45.887566,11.010587
45.887771,11.010711
45.888588,11.011862
45.888491,11.011704
45.885334,11.009152
45.885224,11.009125
45.878491,10.992327
45.895859,11.015489
45.895743,11.015472
45.882809,11.079507
45.882917,11.079470
45.894865,11.086017
45.855439,10.986616
45.855393,10.986692
45.851666,10.978853
45.851720,10.977892
45.853043,10.975311
45.851716,10.979141
45.853419,10.970185
45.854286,10.972109
45.911090,11.012496
45.910988,11.012480
45.912062,11.023051
45.911989,11.023088
45.910710,11.019922
45.911742,11.021481
45.909569,11.022535
45.909320,11.022346
45.915558,11.027715
45.915352,11.027845
45.883717,11.069234
45.883665,11.070377
45.902767,11.000423
45.922625,11.020454
45.918006,11.019786
45.917890,11.019717
45.884058,11.017995
45.860012,10.991223
45.861992,11.000505
45.861835,11.000757
45.891169,11.007340
45.891587,11.007136
45.910932,11.042030
45.909897,11.041744
45.913169,11.044680
45.913089,11.044657
45.924877,11.021092
45.931009,11.022102
45.931416,11.022116
45.924981,11.021093
45.868678,11.014119
45.868802,11.014170
45.858843,10.990640
45.870320,11.016768
45.870588,11.017358
45.895428,11.067237
45.895205,11.067408
45.846341,10.951531
45.904055,11.013671
45.904012,11.013554
45.877509,11.089407
45.845557,10.979812
45.847813,10.977934
45.847758,10.983715
45.897923,11.061752
45.886200,11.019384
45.884868,11.017591
45.898720,11.044443
45.884259,11.020421
45.884341,11.068686
45.910398,11.039909
45.910879,11.039811
45.901706,11.046261
45.904524,11.044655
45.886140,11.065260
45.885561,11.059525
45.868365,11.022470
45.866295,11.023867
45.871749,11.020845
45.917709,11.033243
45.917520,11.033502
45.916175,11.034150
45.916240,11.034113
45.917871,11.064024
45.917904,11.063866
45.917155,11.069927
45.917486,11.057512
45.916494,11.057177
45.891310,11.065552
45.891281,11.065714
45.914954,11.025570
45.888337,11.019067
45.925820,11.047490
45.925107,11.048121
45.913939,11.021211
45.957515,11.032165
45.951091,11.023207
45.948219,11.015835
45.936511,11.008597
45.930910,11.007172
45.923278,11.007616
45.930864,11.007233
45.935890,11.008594
45.947490,11.014818
45.951042,11.023398
45.914136,11.021270
46.063369,11.133421
46.064822,11.135627
46.065677,11.132418
46.129006,11.115500
46.095023,11.116759
46.092561,11.118580
46.091124,11.117966
46.092507,11.116291
46.127448,11.116520
46.092618,11.120549
45.867441,11.031932
45.866422,11.032697
45.866722,11.034907
45.869441,11.033808
46.014314,11.104351
46.064770,11.122471
46.052906,11.117029
46.056336,11.116202
46.075042,11.109713
46.070352,11.119107
46.057088,11.113414
46.077383,11.111236
46.108623,11.108717
46.112409,11.107438
45.893565,11.030778
46.100730,11.101790
46.105166,11.100786
46.070045,11.116683
46.041328,11.140680
46.070304,11.117242
46.057694,11.112580
46.063334,11.113227
46.065846,11.114266
46.073516,11.105355
46.040974,11.110975
46.103288,11.110545
46.119113,11.105302
46.122767,11.103337
46.124931,11.099736
46.123666,11.097351
46.115041,11.101844
46.110069,11.105486
46.107991,11.105394
46.113907,11.110614
46.113885,11.111224
46.051139,11.114415
46.121491,11.106413
45.895243,11.052060
45.899926,11.054673
45.901613,11.055394
45.899767,11.054287
45.895243,11.051973
45.891091,11.049783
45.891342,11.049818
46.078491,11.058290
46.078730,11.058131
46.073335,11.105639
46.089853,11.118524
46.086557,11.120064
46.064013,11.150940
46.100115,11.099708
46.097544,11.102220
45.877270,11.035963
46.045489,11.113301
46.045520,11.113603
46.049487,11.143843
46.077367,11.099792
46.066953,11.059509
46.132987,11.133921
45.851519,10.972511
46.076326,11.141355
46.076656,11.130377
45.897970,11.061612
45.884401,11.072918
45.881281,11.075365
45.885459,11.009157
45.853961,11.015507
45.853465,11.014536
45.863191,10.997289
45.863235,10.997355
46.066496,11.117759
46.134118,11.128307
46.130582,11.126162
46.067613,11.184700
46.068317,11.178756
46.070701,11.176484
46.067996,11.175565
46.065719,11.172233
46.066125,11.168745
46.067180,11.165118
46.066010,11.168863
46.065674,11.172380
46.067908,11.175717
46.068202,11.178588
46.045763,11.130821
46.045691,11.131061
45.864859,11.017764
45.863141,11.020959
45.912479,11.031904
45.891517,11.041681
46.065613,11.158009
45.897940,11.002067
45.897942,11.002101
46.101253,11.112956
46.120499,11.091086
46.120567,11.091220
46.044826,11.122297
46.038207,11.124589
46.041683,11.123711
46.073078,11.128449
46.071422,11.130842
46.069880,11.131249
46.068141,11.129681
45.889813,11.037087
45.901390,11.038899
45.901288,11.040122
46.071816,11.121974
46.065586,11.150448
46.067312,11.150548
45.885396,11.009290
46.044757,11.139690
46.044754,11.139437
46.045458,11.138553
46.045465,11.138353
45.902739,11.038737
45.864206,11.029050
46.041779,11.142383
45.892216,11.033020
45.893524,11.027404
45.888721,11.024219
46.073694,11.114481
46.106159,11.110842
45.884493,11.039114
45.877392,10.991755
45.877342,10.991623
45.884029,11.070128
45.884931,11.023892
46.072466,11.129920
45.938008,11.056056
45.914889,11.025888
46.115344,11.117269
46.114494,11.116634
46.128251,11.134574
45.888575,11.024197
45.904014,11.042310
45.879247,11.023765
46.078668,11.099302
45.891201,11.040400
46.121548,11.095251
46.121743,11.094961
46.125601,11.098331
46.125804,11.098199
46.119922,11.096500
46.120114,11.096203
46.117160,11.092520
46.117016,11.092579
46.127009,11.096719
46.111101,11.090984
46.110805,11.090865
46.101701,11.094567
46.102220,11.094390
46.106413,11.092253
46.105950,11.092154
46.108238,11.091600
46.108308,11.091777
46.123624,11.097440
45.922564,11.020236
46.081292,11.102659
45.920748,11.032004
45.920286,11.031888
45.913238,11.037377
45.913174,11.037349
45.872760,11.024323
46.046974,11.126860
45.926062,11.005714
46.009941,11.128458
46.005440,11.126382
45.886680,11.020121
46.103456,11.100248
46.122659,11.092019
46.063947,11.150560
46.068355,11.150480
45.854392,10.972143
45.853340,10.970030
45.850031,10.981009
45.888336,11.018627
45.851921,10.972036
45.895096,11.057074
46.113189,11.090141
46.113223,11.090363
45.896064,11.030964
45.884804,11.023960
46.067348,11.150372
45.931773,11.092114
45.931764,11.092775
45.917819,11.076406
45.919443,11.085327
45.917298,11.070050
45.928339,11.074610
45.911618,11.024560
45.911690,11.024396
45.915825,11.016559
45.915880,11.016803
45.908302,11.041664
45.880539,11.022248
45.874381,11.040911
45.843722,11.007151
45.843535,11.007471
45.845955,11.004526
45.847437,11.003378
45.860603,11.001714
45.860969,11.001673
45.905949,11.042877
45.921721,11.091309
45.922938,11.092225
45.928854,11.093011
45.928851,11.093153
45.928794,11.071877
45.883348,11.051600
45.883530,11.052029
45.883599,11.043713
45.883690,11.043651
45.884470,11.047001
45.884452,11.047161
45.884382,11.049309
45.884347,11.049429
45.899299,11.041955
45.872820,11.024167
46.048672,11.134149
45.880722,11.017851
45.859392,11.005003
45.854746,11.004438
45.854456,11.004106
45.867858,11.011826
45.872406,11.035284
45.875629,11.037818
45.879205,11.040859
45.879213,11.040681
45.883914,11.044826
45.883271,11.044239
45.899265,11.044679
45.885484,11.059421
45.882907,11.062550
45.882458,11.062553
45.883853,11.067449
45.883773,11.067597
45.884317,11.065743
45.910279,11.019418
46.067092,11.124949
45.883114,11.087310
45.855421,11.002179
45.884693,11.043501
45.893502,11.027541
45.887462,11.066109
45.887015,11.066337
45.868310,11.021991
45.913910,11.032613
45.914403,11.033162
45.926140,11.005759
45.934315,11.096017
45.934334,11.095870
45.936981,11.098860
45.941818,11.109937
45.945821,11.106088
45.936872,11.110211
45.884247,11.065179
45.864405,11.017806
46.055511,11.149102
45.915721,11.051424
45.888345,11.051602
46.087159,11.069039
46.086923,11.069368
46.116627,11.099962
45.889827,11.039443
46.069525,11.127855
45.883422,11.053319
45.881067,11.053138
45.879937,11.047141
45.881357,11.054807
45.883185,11.053713
45.880931,11.052683
45.879916,11.046859
45.881524,11.054598
45.880439,11.050882
45.864979,11.006182
45.864770,11.005451
46.069625,11.115641
46.065992,11.102655
46.070785,11.118461
46.084046,11.119732
46.091322,11.115664
46.138361,11.109139
46.193684,11.132524
46.240611,11.208106
46.271948,11.238975
46.315973,11.272452
46.291364,11.418721
46.282069,11.428969
46.281206,11.434741
46.287417,11.441664
46.291890,11.455508
46.290334,11.460692
46.292465,11.484695
46.292007,11.492392
46.288877,11.510913
46.287144,11.531920
46.285513,11.541747
46.286705,11.560498
46.288617,11.569941
46.306538,11.598956
46.309520,11.604929
46.317177,11.597112
46.328660,11.600173
46.337415,11.609737
46.347220,11.624669
46.355078,11.634437
46.369532,11.652359
46.373211,11.655352
46.374654,11.657920
46.381214,11.665691
46.392382,11.666700
46.396748,11.669557
46.421404,11.676292
46.421216,11.682022
46.427261,11.682917
46.435925,11.690519
46.441657,11.695427
46.457958,11.701369
46.462994,11.715177
46.469686,11.727819
46.476504,11.740797
46.479175,11.759202
46.477899,11.763966
46.476409,11.770873
46.474083,11.774376
46.471558,11.777820
46.466319,11.780898
46.461948,11.783003
46.459388,11.786093
46.457384,11.801813
46.458443,11.799745
46.457708,11.791880
46.462156,11.782952
46.471440,11.777940
46.474069,11.774728
46.478025,11.763972
46.479389,11.759638
46.469607,11.726995
46.427925,11.683281
46.293121,11.457264
46.289434,11.447907
46.272132,11.238775
46.240218,11.207190
46.136956,11.109568
46.072600,11.120056
46.082969,11.120310
46.118886,11.106155
46.128918,11.109495
46.143208,11.106619
46.143938,11.112489
46.141935,11.114444
46.143816,11.118841
46.150492,11.125740
46.154400,11.137231
46.157055,11.152529
46.154873,11.155408
46.160790,11.158790
46.165785,11.157341
46.162212,11.140586
46.161487,11.134622
46.158215,11.140403
46.155898,11.160681
46.160457,11.187635
46.164966,11.203565
46.174519,11.217348
46.174956,11.221714
46.177555,11.225071
46.180271,11.228397
46.180959,11.231881
46.181716,11.237795
46.183755,11.240754
46.197032,11.246634
46.207069,11.262068
46.206784,11.266464
46.229415,11.298255
46.261033,11.339913
46.262789,11.339456
46.262057,11.343992
46.266757,11.351746
46.266504,11.406487
46.272357,11.417227
46.272436,11.424112
46.274181,11.416707
46.278941,11.430137
46.281233,11.434752
46.272409,11.424124
46.221516,11.294054
46.181189,11.236672
46.178185,11.225990
46.175121,11.222045
46.159543,11.170891
46.157152,11.152810
46.143962,11.112745
46.125856,11.107861
46.108559,11.108767
46.102641,11.110469
46.250381,11.344532
46.250421,11.349659
46.247854,11.346661
46.251863,11.355635
46.256917,11.363017
46.241992,11.349809
46.238605,11.351281
46.234426,11.355133
46.230004,11.358752
46.064205,11.119435
46.057701,11.119291
46.058380,11.122963
46.066636,11.126202
46.217084,11.327086
46.218166,11.326641
46.217389,11.324145
46.215296,11.328103
46.207640,11.327808
46.214463,11.323294
46.214915,11.321421
46.223891,11.312418
46.164603,11.112269
46.174975,11.122031
46.173837,11.120538
46.166611,11.112923
46.289538,11.469412
46.285862,11.479729
46.283459,11.480809
46.283360,11.483310
46.283280,11.485357
46.284431,11.489109
46.290351,11.476383
46.292292,11.442660
46.292221,11.440488
46.291789,11.438794
46.290458,11.438774
46.287392,11.435856
46.287843,11.428652
46.288769,11.431450
46.289865,11.433202
46.068327,11.136287
46.073787,11.150439
46.081905,11.194970
46.086063,11.202932
46.084668,11.210388
46.085924,11.214313
46.091338,11.212180
46.103925,11.211299
46.116607,11.222363
46.128796,11.237227
46.130017,11.243841
46.135502,11.249837
46.141638,11.257922
46.146547,11.264079
46.149594,11.269501
46.155593,11.278561
46.155636,11.288077
46.159769,11.298666
46.160828,11.302262
46.164985,11.301342
46.170023,11.312441
46.172909,11.317053
46.175772,11.321442
46.182123,11.325860
46.186573,11.329595
46.194274,11.327788
46.199008,11.327741
46.206441,11.323666
46.164986,11.301527
46.155858,11.287334
46.149606,11.269113
46.081958,11.196441
46.073949,11.150317
46.069905,11.128513
46.060824,11.124153
46.083514,11.199034
46.090068,11.185168
46.091869,11.183174
46.077733,11.204086
46.090705,11.197409
46.093519,11.196416
46.094472,11.200444
46.090452,11.193247
46.093747,11.190641
46.101736,11.186340
46.106347,11.183849
46.106519,11.186159
46.103635,11.189195
46.102875,11.191745
46.101014,11.192553
46.111066,11.170991
46.113877,11.175541
46.091408,11.198343
46.111868,11.210363
46.119436,11.216130
46.118058,11.208113
46.120699,11.209196
46.128531,11.212040
46.120439,11.216456
46.143536,11.218874
46.143814,11.198966
46.144616,11.193779
46.146254,11.190465
46.148464,11.187406
46.144611,11.219172
46.149542,11.221571
46.156073,11.230504
46.160390,11.234805
46.162898,11.240964
46.170787,11.247119
46.180041,11.257966
46.187468,11.258374
46.191890,11.259595
46.196166,11.258614
46.207792,11.286819
46.217867,11.305176
46.221404,11.314764
46.231131,11.318876
46.246752,11.332537
46.260328,11.355420
46.260433,11.384836
46.263127,11.397791
46.266408,11.406559
46.262398,11.355420
46.191607,11.258893
46.150438,11.222695
46.143739,11.218683
46.061248,11.237033
46.063947,11.242777
46.065170,11.247430
46.067276,11.252921
46.070153,11.257161
46.075901,11.268702
46.076974,11.274491
46.080149,11.275946
46.084557,11.277669
46.086386,11.277786
46.088686,11.279793
46.090560,11.281513
46.095743,11.289216
46.098590,11.294205
46.102573,11.298243
46.107693,11.301880
46.111674,11.306197
46.113764,11.307889
46.114670,11.307600
46.117554,11.310066
46.119434,11.313238
46.121169,11.316456
46.130238,11.340914
46.129804,11.344495
46.129512,11.348876
46.129731,11.352867
46.107831,11.302005
46.374003,11.665009
46.367804,11.686058
46.368794,11.728398
46.374785,11.751966
46.378743,11.784393
46.378138,11.789632
46.378321,11.793369
46.379108,11.802051
46.378808,11.813507
46.376208,11.820593
46.355341,11.858411
46.354314,11.861698
46.355060,11.866761
46.358372,11.872868
46.076776,11.100106
46.070536,11.111496
46.080369,11.098522
46.088572,11.064986
46.091545,11.055126
46.081449,11.044965
46.077626,11.032474
46.078475,10.999800
46.071568,10.994704
46.060053,10.990529
46.062089,10.988852
46.058818,10.982886
46.058851,10.979182
46.056347,10.965437
46.046073,10.945217
46.044456,10.944797
46.041193,10.881910
46.035587,10.873617
46.036219,10.864709
46.050484,10.785337
46.040152,10.748601
46.049764,10.785625
46.051079,10.781306
46.050989,10.776581
46.046154,10.758110
46.044621,10.752413
46.038745,10.744295
46.033970,10.735274
46.034864,10.732481
46.033132,10.726114
46.040222,10.727473
46.056997,10.716268
46.062476,10.712201
46.068036,10.711738
46.070709,10.713789
46.075923,10.717568
46.078733,10.718957
46.082037,10.722143
46.087322,10.723226
46.088071,10.725461
46.098857,10.734738
46.101557,10.736556
46.118184,10.752834
46.120371,10.751922
46.128901,10.756508
46.131787,10.764304
46.145927,10.768305
46.153692,10.766169
46.157164,10.765988
46.163441,10.765458
46.169320,10.764149
46.188013,10.772362
46.185864,10.779174
46.188184,10.777525
46.190113,10.785440
46.191260,10.788625
46.193908,10.795957
46.195343,10.795758
46.197373,10.797107
46.200599,10.804013
46.208856,10.820246
46.214137,10.822365
46.220872,10.822457
46.224540,10.825264
46.226019,10.827868
46.230343,10.827885
46.234031,10.826079
46.234409,10.823829
46.231942,10.826145
46.235465,10.826428
46.236312,10.835363
46.242978,10.840032
46.243225,10.840253
46.236409,10.835464
46.065484,10.980462
46.208587,10.819861
46.200492,10.803664
46.189857,10.784564
46.188256,10.778149
46.185659,10.778454
46.169099,10.763891
46.163723,10.765273
46.153492,10.766254
46.110613,10.747633
46.106772,10.739864
46.102588,10.736821
46.098884,10.734790
46.082368,10.722321
46.078901,10.719153
46.075878,10.717528
46.068841,10.711465
46.056766,10.716638
46.040014,10.727518
46.097757,11.044740
46.098388,11.022717
46.096643,11.018074
46.098290,11.019005
46.106105,11.026542
